Ticker,dji
2019-04-17,26449.5390625
2019-04-18,26559.5390625
2019-04-22,26511.05078125
2019-04-23,26656.390625
2019-04-24,26597.05078125
2019-04-25,26462.080078125
2019-04-26,26543.330078125
2019-04-29,26554.390625
2019-04-30,26592.91015625
2019-05-01,26430.140625
2019-05-02,26307.7890625
2019-05-03,26504.94921875
2019-05-06,26438.48046875
2019-05-07,25965.08984375
2019-05-08,25967.330078125
2019-05-09,25828.359375
2019-05-10,25942.369140625
2019-05-13,25324.990234375
2019-05-14,25532.05078125
2019-05-15,25648.01953125
2019-05-16,25862.6796875
2019-05-17,25764.0
2019-05-20,25679.900390625
2019-05-21,25877.330078125
2019-05-22,25776.609375
2019-05-23,25490.470703125
2019-05-24,25585.689453125
2019-05-28,25347.76953125
2019-05-29,25126.41015625
2019-05-30,25169.880859375
2019-05-31,24815.0390625
2019-06-03,24819.779296875
2019-06-04,25332.1796875
2019-06-05,25539.5703125
2019-06-06,25720.66015625
2019-06-07,25983.939453125
2019-06-10,26062.6796875
2019-06-11,26048.509765625
2019-06-12,26004.830078125
2019-06-13,26106.76953125
2019-06-14,26089.609375
2019-06-17,26112.529296875
2019-06-18,26465.5390625
2019-06-19,26504.0
2019-06-20,26753.169921875
2019-06-21,26719.130859375
2019-06-24,26727.5390625
2019-06-25,26548.220703125
2019-06-26,26536.8203125
2019-06-27,26526.580078125
2019-06-28,26599.9609375
2019-07-01,26717.4296875
2019-07-02,26786.6796875
2019-07-03,26966.0
2019-07-05,26922.119140625
2019-07-08,26806.140625
2019-07-09,26783.490234375
2019-07-10,26860.19921875
2019-07-11,27088.080078125
2019-07-12,27332.029296875
2019-07-15,27359.16015625
2019-07-16,27335.630859375
2019-07-17,27219.849609375
2019-07-18,27222.970703125
2019-07-19,27154.19921875
2019-07-22,27171.900390625
2019-07-23,27349.189453125
2019-07-24,27269.970703125
2019-07-25,27140.98046875
2019-07-26,27192.44921875
2019-07-29,27221.349609375
2019-07-30,27198.01953125
2019-07-31,26864.26953125
2019-08-01,26583.419921875
2019-08-02,26485.009765625
2019-08-05,25717.740234375
2019-08-06,26029.51953125
2019-08-07,26007.0703125
2019-08-08,26378.189453125
2019-08-09,26287.439453125
2019-08-12,25896.439453125
2019-08-13,26279.91015625
2019-08-14,25479.419921875
2019-08-15,25579.390625
2019-08-16,25886.009765625
2019-08-19,26135.7890625
2019-08-20,25962.439453125
2019-08-21,26202.73046875
2019-08-22,26252.240234375
2019-08-23,25628.900390625
2019-08-26,25898.830078125
2019-08-27,25777.900390625
2019-08-28,26036.099609375
2019-08-29,26362.25
2019-08-30,26403.279296875
2019-09-03,26118.01953125
2019-09-04,26355.470703125
2019-09-05,26728.150390625
2019-09-06,26797.4609375
2019-09-09,26835.509765625
2019-09-10,26909.4296875
2019-09-11,27137.0390625
2019-09-12,27182.44921875
2019-09-13,27219.51953125
2019-09-16,27076.8203125
2019-09-17,27110.80078125
2019-09-18,27147.080078125
2019-09-19,27094.7890625
2019-09-20,26935.0703125
2019-09-23,26949.990234375
2019-09-24,26807.76953125
2019-09-25,26970.7109375
2019-09-26,26891.119140625
2019-09-27,26820.25
2019-09-30,26916.830078125
2019-10-01,26573.0390625
2019-10-02,26078.619140625
2019-10-03,26201.0390625
2019-10-04,26573.720703125
2019-10-07,26478.01953125
2019-10-08,26164.0390625
2019-10-09,26346.009765625
2019-10-10,26496.669921875
2019-10-11,26816.58984375
2019-10-14,26787.359375
2019-10-15,27024.80078125
2019-10-16,27001.98046875
2019-10-17,27025.880859375
2019-10-18,26770.19921875
2019-10-21,26827.640625
2019-10-22,26788.099609375
2019-10-23,26833.94921875
2019-10-24,26805.529296875
2019-10-25,26958.060546875
2019-10-28,27090.720703125
2019-10-29,27071.4609375
2019-10-30,27186.689453125
2019-10-31,27046.23046875
2019-11-01,27347.359375
2019-11-04,27462.109375
2019-11-05,27492.630859375
2019-11-06,27492.560546875
2019-11-07,27674.80078125
2019-11-08,27681.240234375
2019-11-11,27691.490234375
2019-11-12,27691.490234375
2019-11-13,27783.58984375
2019-11-14,27781.9609375
2019-11-15,28004.890625
2019-11-18,28036.220703125
2019-11-19,27934.01953125
2019-11-20,27821.08984375
2019-11-21,27766.2890625
2019-11-22,27875.619140625
2019-11-25,28066.470703125
2019-11-26,28121.6796875
2019-11-27,28164.0
2019-11-29,28051.41015625
2019-12-02,27783.0390625
2019-12-03,27502.810546875
2019-12-04,27649.779296875
2019-12-05,27677.7890625
2019-12-06,28015.060546875
2019-12-09,27909.599609375
2019-12-10,27881.720703125
2019-12-11,27911.30078125
2019-12-12,28132.05078125
2019-12-13,28135.380859375
2019-12-16,28235.890625
2019-12-17,28267.16015625
2019-12-18,28239.279296875
2019-12-19,28376.9609375
2019-12-20,28455.08984375
2019-12-23,28551.529296875
2019-12-24,28515.44921875
2019-12-26,28621.390625
2019-12-27,28645.259765625
2019-12-30,28462.140625
2019-12-31,28538.439453125
