Ticker,dji
2021-08-20,35120.078125
2021-08-23,35335.7109375
2021-08-24,35366.26171875
2021-08-25,35405.5
2021-08-26,35213.12109375
2021-08-27,35455.80078125
2021-08-30,35399.83984375
2021-08-31,35360.73046875
2021-09-01,35312.53125
2021-09-02,35443.8203125
2021-09-03,35369.08984375
2021-09-07,35100.0
2021-09-08,35031.0703125
2021-09-09,34879.37890625
2021-09-10,34607.71875
2021-09-13,34869.62890625
2021-09-14,34577.5703125
2021-09-15,34814.390625
2021-09-16,34751.3203125
2021-09-17,34584.87890625
2021-09-20,33970.46875
2021-09-21,33919.83984375
2021-09-22,34258.3203125
2021-09-23,34764.8203125
2021-09-24,34798.0
2021-09-27,34869.37109375
2021-09-28,34299.98828125
2021-09-29,34390.71875
2021-09-30,33843.921875
2021-10-01,34326.4609375
2021-10-04,34002.921875
2021-10-05,34314.671875
2021-10-06,34416.98828125
2021-10-07,34754.94140625
2021-10-08,34746.25
2021-10-11,34496.05859375
2021-10-12,34378.33984375
2021-10-13,34377.80859375
2021-10-14,34912.55859375
2021-10-15,35294.76171875
2021-10-18,35258.609375
2021-10-19,35457.30859375
2021-10-20,35609.33984375
2021-10-21,35603.078125
2021-10-22,35677.01953125
2021-10-25,35741.1484375
2021-10-26,35756.87890625
2021-10-27,35490.69140625
2021-10-28,35730.48046875
2021-10-29,35819.55859375
2021-11-01,35913.83984375
2021-11-02,36052.62890625
2021-11-03,36157.578125
2021-11-04,36124.23046875
2021-11-05,36327.94921875
2021-11-08,36432.21875
2021-11-09,36319.98046875
2021-11-10,36079.94140625
2021-11-11,35921.23046875
2021-11-12,36100.30859375
2021-11-15,36087.44921875
2021-11-16,36142.21875
2021-11-17,35931.05078125
2021-11-18,35870.94921875
2021-11-19,35601.98046875
2021-11-22,35619.25
2021-11-23,35813.80078125
2021-11-24,35804.37890625
2021-11-26,34899.33984375
2021-11-29,35135.94140625
2021-11-30,34483.71875
2021-12-01,34022.0390625
2021-12-02,34639.7890625
2021-12-03,34580.078125
2021-12-06,35227.03125
2021-12-07,35719.4296875
2021-12-08,35754.75
2021-12-09,35754.69140625
2021-12-10,35970.98828125
2021-12-13,35650.94921875
2021-12-14,35544.1796875
2021-12-15,35927.4296875
2021-12-16,35897.640625
2021-12-17,35365.44140625
2021-12-20,34932.16015625
2021-12-21,35492.69921875
2021-12-22,35753.890625
2021-12-23,35950.55859375
2021-12-27,36302.37890625
2021-12-28,36398.2109375
2021-12-29,36488.62890625
2021-12-30,36398.078125
2021-12-31,36338.30078125
